url,人均价格,具体位置,口味,所属商区,推荐菜,星级标准,服务,环境,类别,评论量,餐厅名称,score
http://www.dianping.com/shop/97739058,0.0,江源路盐湖一小区西门向北100米,7.5,格尔木市其他,"干煸四季豆,毛氏红烧肉,土豆丝",7,7.5,7.5,川菜,0.0,川湘馆,26.092
http://www.dianping.com/shop/41172684,0.0,八一东路和安居巷交叉口南50米,7.5,格尔木市其他,"手抓羊肉,自酿酸奶,盖碗茶",7,7.5,7.5,其他美食,0.0,三江源美食城,26.092
http://www.dianping.com/shop/110544808,0.0,江源中路康兴花苑门口,7.5,格尔木市其他,"梭边鱼,青笋,藕片",7,7.5,7.5,川菜,0.0,重庆纸包鱼,26.092
http://www.dianping.com/shop/9915981,46.0,八一中路珠峰大厦东行100米路北,7.5,格尔木市其他,"炕锅羊排,酸奶,炕锅土豆",7,7.5,7.4,烧烤,49.0,马胖子烤吧,25.791
http://www.dianping.com/shop/40181756,0.0,育红街10号,7.4,格尔木市其他,"乌龙奶茶,锡点奶茶,阿萨姆奶茶",7,7.5,7.5,面包/饮品,0.0,乐卡夫饮品店(格尔木店),21.829
http://www.dianping.com/shop/40997045,42.0,建设路黄河佳苑门市,7.4,格尔木市其他,"牛肉饼,鸳鸯锅,荤菜串串",7,7.4,7.4,快餐简餐,569.0,灌县老妈砂锅串串,21.697
http://www.dianping.com/shop/18080102,19.0,柴达木中路体育场入口旁,7.4,格尔木市其他,"优质清汤,优质泡馍,羊肉泡馍",7,7.4,7.4,快餐简餐,565.0,晓栋羊肉泡馍,21.693
http://www.dianping.com/shop/13907407,32.0,昆仑南路18号,7.4,格尔木市其他,"鸡块焖面,家常疙瘩汤,干烩小酥肉",7,7.3,7.4,其他美食,906.0,微山湖菜馆,21.671
http://www.dianping.com/shop/23505190,19.0,黄河路街道江源南路43号,7.4,格尔木市其他,"红烧狮子头,可乐,鱼香肉丝",7,7.4,7.4,快餐简餐,441.0,原盅原味中式营养快餐,21.56
http://www.dianping.com/shop/24823989,31.0,江源南路汽车站北50米,7.4,格尔木市其他,"回锅肉,干锅千叶豆腐,小笨鸡炖野生蘑菇",7,7.4,7.4,东北菜,149.0,东北亿品鲜炖菜府,21.248
http://www.dianping.com/shop/21053925,30.0,站前二路51号,7.4,格尔木市其他,"排骨,地锅鸡,干豆角",7,7.4,7.3,农家菜,476.0,百味祥农家地锅台,21.244
http://www.dianping.com/shop/17467509,31.0,柴达木路中国银行隔壁,7.4,格尔木市其他,"宽粉,土豆,白菜",7,7.5,7.3,其他美食,77.0,沙道观鸡,21.204
http://www.dianping.com/shop/27277202,30.0,中山路玲珑湾东门,7.4,格尔木市其他,"猪耳朵,京酱肉丝,黄桃锅包肉",7,7.4,7.4,东北菜,100.0,东北那嘎达,21.196
http://www.dianping.com/shop/66392314,25.0,航空巷中段,7.4,格尔木市其他,"麻辣烤翅,酸菜肉丝炒饭,奥尔良烤翅",7,7.4,7.4,烧烤,48.0,爱尚烧烤,21.14
http://www.dianping.com/shop/67090319,20.0,育红巷宏伟综合市场西侧50米,7.4,格尔木市其他,"巧克力杯,雪媚娘,黄桃披萨",7,7.4,7.4,面包/饮品,40.0,帕玛斯手感烘焙,21.132
