url,人均价格,具体位置,口味,所属商区,推荐菜,星级标准,服务,环境,类别,评论量,餐厅名称,score
http://www.dianping.com/shop/23134036,0.0,海湖新区文景南路金座C区4号楼2单元2241室,8.3,海湖路,"水果双层,芭比公主,火龙果",8,8.3,8.3,面包/饮品,0.0,熊熊小屋私房蛋糕(海湖店),35.983
http://www.dianping.com/shop/21318487,0.0,国芳百货负一楼大菜场,8.3,西关大街,福字烧饼,8,8.3,8.2,面包/饮品,0.0,周福记,35.569
http://www.dianping.com/shop/67291390,10.0,大同街1-7号，大同街向西20米,8.3,城中区,"麻辣牛肉,鸡爪子,肉皮",8,8.2,8.2,火锅,671.0,品串砂锅串串香,35.364
http://www.dianping.com/shop/97672146,82.0,新千国际广场丝路风情街三楼西侧,8.3,国际村,"鸳鸯麻辣锅,小院牛肉,手打香菜牛丸",8,8.1,8.3,火锅,761.0,清真火锅小院(新千店),35.334
http://www.dianping.com/shop/24789661,58.0,塔尔寺清泉路130号,8.3,湟中县其他,"干拌面,烤土豆,生炒牛肉",8,8.2,8.1,其他美食,287.0,三昇食府,34.793
http://www.dianping.com/shop/67840263,63.0,胜利路万方城2楼,8.2,胜利路,"四味锅,特色黑毛肚,美式肥牛",8,8.3,8.3,火锅,2979.0,银霸椒音乐主题火锅,31.762
http://www.dianping.com/shop/66104027,55.0,建国路新千国际购物中心四楼,8.2,城东区,"骨汤米线,花果茶,上汤鸡毛菜",8,8.3,8.4,快餐简餐,691.0,过桥仙居,31.242
http://www.dianping.com/shop/69491100,65.0,文汇路新华联购物中心4楼,8.2,海湖路,"清江鱼,鲜毛肚,土豆",8,8.3,8.3,川菜,746.0,醉巴鲜烤鱼(西宁店),30.85
http://www.dianping.com/shop/21819260,16.0,王府井b馆负一楼,8.2,城中区,"水果盛宴,爱恋巧克力松饼,帕尼尼松饼",8,8.2,8.2,面包/饮品,1201.0,DF冰激淋(西门王府井店),30.143
http://www.dianping.com/shop/18271294,9.0,莫家街与雷鸣寺街交汇处西南角,8.2,大十字,"青稞酸奶,传统原味酸奶,雪露牦牛酸奶",8,8.4,7.9,小吃面食,1769.0,雪露酸奶,30.093
http://www.dianping.com/shop/113171538,0.0,大众街中化城小区旁中国移动二楼,8.2,城东区,"蛋挞,提拉米苏切块,红丝绒奶茶",8,8.2,8.3,面包/饮品,0.0,清真艾诺休闲饮品蛋糕店,30.066
http://www.dianping.com/shop/101908142,0.0,西关大街夏都金街6-136号,8.2,海湖新区,"大饼,火锅宽粉,荤素串串",8,8.2,8.3,火锅,0.0,蜀锦香厕所串串,30.066
http://www.dianping.com/shop/79674351,14.0,力盟步行街星美电影城T07,8.2,城西区,"小丸籽招牌手卷,龙虾沙拉细卷,龙虾沙拉手卷",8,8.2,8.2,日本料理,1010.0,小丸籽手卷,30.065
http://www.dianping.com/shop/97000706,48.0,同盛路万达广场三楼,8.2,西郊,"遇见葫芦鸡,铁锅鲜鱼上上签,韭香豆花鱼",8,8.2,8.2,其他美食,997.0,遇见长安陕西名菜,30.059
http://www.dianping.com/shop/90279391,70.0,南山路劳动巷对面,8.2,城中区,"秘制牛肉,嫩肉,小木耳",8,8.1,8.1,火锅,2982.0,牛先生·鲜牛肉火锅(南山路店),29.977
http://www.dianping.com/shop/95880980,79.0,力盟步行街四季渔歌旁边巷子里,8.2,力盟步行街,"JP碳烤大虾,上级刺身拼盘,樱花卷",8,8.2,8.2,日本料理,663.0,兄弟船精致料理(力盟步行街店),29.923
http://www.dianping.com/shop/21788761,15.0,兴海路中华五巷口,8.2,城西区,"麻辣烫韭叶粉,手擀面,东北特色麻辣烫",8,8.2,8.1,快餐简餐,1142.0,潘家淇东北特色麻辣烫,29.705
http://www.dianping.com/shop/24755966,113.0,昆仑路9号（青海人防对面）原船甲板旁,8.2,麒麟湾,"而已牛肉,红糖锅盔,眼肉肥牛",8,7.9,8.4,火锅,1624.0,火锅而已,29.703
http://www.dianping.com/shop/93967407,0.0,文汇路唐道637A-102,8.2,海湖新区,"鸡块,部队火锅,芝士焗饭",8,8.2,8.2,韩国料理,0.0,比比客(西宁唐道店),29.652
http://www.dianping.com/shop/90513017,0.0,西关大街万达金街南区,8.2,城西区,"波霸蛋糕奶茶,玫瑰蔓越莓鲜茶,金桔柠檬多多",8,8.2,8.2,面包/饮品,0.0,乌煎道黑龍茶,29.652
http://www.dianping.com/shop/107979004,0.0,七一路55号,8.2,夏都大街,"狗浇尿,土火锅,平锅煎焗鸡",8,8.2,8.2,其他美食,0.0,清真·上叁楼茶餐厅,29.652
http://www.dianping.com/shop/92699765,0.0,夏都大街与花园南街南口十字路口交汇处往南50米,8.2,城中区,"里脊肉,农家小炒肉,干烧草鱼",8,8.2,8.2,川菜,0.0,重庆纸包鱼,29.652
http://www.dianping.com/shop/110454731,0.0,西宁兴海路芭莎国际美食广场,8.2,七一路,"荔果醋栗鲜果茶,红色诱惑水果茶,黑糖烤奶",8,8.2,8.2,面包/饮品,0.0,麦寮饮品店,29.652
http://www.dianping.com/shop/110347810,0.0,新宁路海西西路1号湘水艺源旁,8.2,城北区,"鸳鸯菌汤锅,自助料碗,鸳鸯药膳锅",8,8.2,8.2,火锅,0.0,一味珍馐?小郡肝串串香,29.652
http://www.dianping.com/shop/106204416,0.0,兴海路26号,8.2,七一路,"包浆豆腐,半壮牛肉,煮花生",8,8.2,8.2,烧烤,0.0,灶门坎把把烧,29.652
http://www.dianping.com/shop/96651426,0.0,多林路花儿步行街维纳斯婚纱摄影楼下,8.2,大通回族土族自治县其他,"秘制牛肉小锅,千层肚,特色手工八宝茶",8,8.2,8.2,火锅,0.0,旧院牛肉火锅(大通店),29.652
http://www.dianping.com/shop/97460376,0.0,西关大街125-7号,8.2,西郊,"桃酥,绿豆饼,酥皮老婆饼",8,8.2,8.2,面包/饮品,0.0,桂洲村桃酥(唐道店),29.652
http://www.dianping.com/shop/14754508,0.0,五四大街新华百货负一楼,8.2,新华百货,"朗姆酒提子泡芙,香草,酸奶",8,8.2,8.2,面包/饮品,0.0,贝拉泡芙坊,29.652
http://www.dianping.com/shop/104078906,0.0,西关大街力盟商业步行街HM侧门进门右手边,8.2,力盟步行街,"草莓养乐多,泰泐专属下午茶,爆奶杯",8,8.2,8.2,咖啡厅,0.0,泰泐鲜果,29.652
http://www.dianping.com/shop/22888483,31.0,夏都大街果洛路193号,8.2,康乐,"大盘鸡,特色泡菜,小花卷",8,8.2,8.1,其他美食,512.0,新疆人家一绝大盘鸡,29.448
http://www.dianping.com/shop/18987794,78.0,西大街40号王府井百货一层,8.2,城中区,"牛排,黄金夏威夷比萨,酥炸鱿鱼",8,8.1,8.2,西餐,84.0,必胜客(王府井店),29.207
http://www.dianping.com/shop/66158055,10.0,古城台街道力盟商业步行街9号楼胡桃里旁,8.1,力盟步行街,"鸡翅包饭,秘制烤鸭肠,辣味鸡翅",8,8.1,8.1,小吃面食,9341.0,鸡翅包饭爆炸大鱿鱼(力盟店),27.136
http://www.dianping.com/shop/68172666,45.0,夏都大街与民和路交汇处惠客家超市往西一百米,8.2,城东区,"青海土火锅,配菜,油炸馍片",8,8.0,7.7,青海菜,562.0,青海土火锅(民和路总店),26.854
http://www.dianping.com/shop/9683592,68.0,虎台二巷9号,8.3,虎台,"炕羊排,烤羊肉串,黄焖羊骨头",8,7.4,7.1,烧烤,62.0,马相卿特色烤肉面食馆,26.725
http://www.dianping.com/shop/65851155,21.0,新华联福街店15-107,8.1,海湖新区,"韩式时蔬年糕,培根辣白菜炒饭,金桔柠檬",8,8.2,8.2,韩国料理,596.0,泰熙家,24.458
http://www.dianping.com/shop/43950021,15.0,五四大街37号力盟步行街20号楼1层127号,8.1,城西区,"军舰小拼盘,三文鱼细卷,蒲烧鳗鱼卷",8,8.2,8.2,日本料理,587.0,古屋寿司,24.455
http://www.dianping.com/shop/19434693,145.0,黄河路11号,8.1,城西区,"水岸虾饺皇,健康核桃包,大良双皮奶",8,8.2,8.2,粤菜,207.0,水岸茶府,24.299
http://www.dianping.com/shop/45592772,0.0,民和路嘉荣华阳光新城14号楼1单元122室,8.1,城东区,"水果蛋糕,水果夹心,鲜奶蛋糕",8,8.2,8.2,面包/饮品,0.0,10点烘焙DIY,24.215
http://www.dianping.com/shop/58644485,27.0,新华百货A馆2楼,8.1,城西区,"披萨,烤鸡腿,缤纷水果披萨",8,8.2,8.1,面包/饮品,848.0,里奥披萨工坊,24.148
