url,人均价格,具体位置,口味,所属商区,推荐菜,星级标准,服务,环境,类别,评论量,餐厅名称,score
http://www.dianping.com/shop/32699855,15.0,建设大街东段和平眼科东100米路北,7.4,辛集市其他,"椰蓉吐司,红豆吐司,美好时光",7,7.5,7.5,面包/饮品,61.0,吉米糕点,6.343
http://www.dianping.com/shop/19566479,30.0,束鹿大街与东华路东行200米路南,7.4,辛集市其他,"小米辣烤鱼,清江鱼,土豆",7,7.5,7.4,川菜,729.0,瑞余烤鱼堂(束鹿大街店),6.325
http://www.dianping.com/shop/66035806,16.0,辛集镇兴华路与龙泉街交叉口南行五十米路西,7.4,辛集市其他,"麻辣米线,鸡肉米线,云南腐乳小馒头",7,7.4,7.5,小吃快餐,230.0,世世缘过桥米线,6.054
http://www.dianping.com/shop/69267157,30.0,兴华路与安定大街交叉口西北角,7.4,商业城,"拿铁,樱桃慕斯,牛角包",7,7.4,7.5,面包/饮品,73.0,TAXI COFFEE,5.977
http://www.dianping.com/shop/24040856,0.0,新中路雷峰广场东南角,7.4,辛集市其他,闻香臭豆腐,7,7.5,7.4,小吃快餐,0.0,闻香臭豆腐,5.965
http://www.dianping.com/shop/32470157,0.0,市府街电力局对面,7.4,商业城,"牛排牛尾锅,焦糖玛奇朵,花卷",7,7.4,7.5,私房菜,0.0,抱一阁砂锅私房菜,5.941
http://www.dianping.com/shop/23641212,0.0,市府街与东华路交叉口南行200米路西,7.4,商业城,"清江鱼,五彩大拉皮,果汁",7,7.4,7.5,川菜,0.0,烤鱼诱惑主题餐厅,5.941
http://www.dianping.com/shop/19816616,10.0,建设大街168号农行斜对面,7.4,泰和商圈,"抢手王麻辣面,鸡蛋肠,鲜虾脆",7,7.4,7.4,小吃快餐,550.0,抢手王麻辣烫,5.865
http://www.dianping.com/shop/56925060,14.0,教育路与农贸街交叉口北行200米路西,7.4,辛集市其他,"大盘鸡,凉菜,土豆",7,7.4,7.4,小吃快餐,504.0,胡氏大盘鸡火锅鸡,5.842
http://www.dianping.com/shop/23464503,13.0,东华北路332号,7.4,商业城,"大盘鸡,凉菜,酸辣白菜",7,7.4,7.4,小吃快餐,394.0,陇林人家,5.788
