url,人均价格,具体位置,口味,所属商区,推荐菜,星级标准,服务,环境,类别,评论量,餐厅名称,score
http://www.dianping.com/shop/102357958,61.0,宁塞路御景阳光润园对面,8.8,沙州南路,"清炒时蔬,胡羊焖饼,杏皮水",9,8.7,8.8,其他美食,546.0,萬豐（万丰）胡羊焖饼,71.859
http://www.dianping.com/shop/32584971,50.0,314省道鸣山南路千年敦煌月牙泉小镇998号1-108,8.7,敦煌市其他,"羊肉焖饼,牛排焖饼,炒羊杂",9,8.7,8.7,小吃面食,139.0,沙洲胡杨焖饼,66.973
http://www.dianping.com/shop/79437934,50.0,转渠口镇村3组12号,8.7,敦煌市其他,"敦煌特色焖饼,香煎玉米粒,田园小炒肉",9,8.7,8.7,农家菜,111.0,陇园农家乐,66.92
http://www.dianping.com/shop/10335116,21.0,西域路天润花园3号楼9号门店,8.7,敦煌市其他,"羊肉合汁,酸菜清粉羊肉汤,小凉菜",9,8.6,8.6,小吃面食,270.0,夏家合汁,66.545
http://www.dianping.com/shop/24029405,105.0,沙州北路8号七星楼二、三楼,8.6,沙州北路,"果木烤全羊,大漠烤羊腿,精品烤羊排",9,8.5,8.7,其他美食,987.0,七星楼果木烤全羊,64.098
http://www.dianping.com/shop/18086423,64.0,沙州北路8号七星楼5楼,8.5,沙州北路,"羊肉焖饼子,特色烤包子,羊排焖饼",9,8.5,8.5,其他美食,2763.0,周记焖饼子,63.032
http://www.dianping.com/shop/97663191,0.0,党河东路沙州大酒店东门向南200米路西,8.6,沙州南路,"菠萝咕噜肉,虾仁火腿炒饭,鱼香茄盒",9,8.7,8.7,其他美食,0.0,麦田记忆青年餐厅,62.924
http://www.dianping.com/shop/90470996,61.0,阳关中路2190号,8.5,敦煌市其他,"大漠风沙鸡,驴肉黄面,敦煌烤鱼",9,8.5,8.6,其他美食,508.0,艾斯汀美食,59.076
http://www.dianping.com/shop/92631542,7.0,立新商厦108号,8.5,敦煌市其他,"杏皮水,秘制杏干茶",9,8.4,8.4,面包/饮品,42.0,刘红杏·杏皮水店,57.186
http://www.dianping.com/shop/81261965,34.0,阳关中路沙洲市场大红门东侧1号,8.4,敦煌市其他,"驴肉黄面,酱驴肉,爆炒驴板肠",9,8.4,8.4,家常菜,144.0,敦煌老面庄,53.594
http://www.dianping.com/shop/92055094,0.0,阳关中路2196号,8.4,敦煌市其他,"小炒肉荷叶蒸饭,腊味什锦荷叶炒饭,肉粒四季豆荷叶炒饭",9,8.4,8.4,其他美食,0.0,荷小馆主题餐厅,53.321
http://www.dianping.com/shop/69678127,32.0,西域路天润花园3号楼商业楼6号商铺,8.4,敦煌市其他,"全聚德烤鸭,清炒油麦菜,鸭架汤",8,8.4,8.4,其他美食,408.0,北京烤鸭酒楼,52.308
http://www.dianping.com/shop/69598165,28.0,风情城1栋1021号,8.4,敦煌市其他,"回锅肉,红烧小黄鱼,手抓羊肉",8,8.4,8.3,农家菜,158.0,刘氏家常菜川湘大排档,51.506
http://www.dianping.com/shop/92615758,53.0,党河西路丽景小区汉华国际酒店,8.3,敦煌市其他,"糖醋里脊,山药木耳,牛肉面",8,8.3,8.4,其他美食,516.0,敦煌味道,48.378
http://www.dianping.com/shop/79706910,27.0,沙州镇风情城28号楼106号,8.3,敦煌市其他,"红烧肉焖饼,胡羊焖疙瘩,鸡肉焖疙瘩",8,8.3,8.2,其他美食,188.0,老字号胡羊焖饼  鸡肉焖疙瘩,47.1
http://www.dianping.com/shop/57557549,52.0,滨河西路天河御景园,8.2,敦煌市其他,"酸浆豆腐宴五味素暖锅,纸皮包子,经典套餐",8,8.2,8.2,其他美食,247.0,敦煌酸浆豆腐宴餐厅,43.077
http://www.dianping.com/shop/66053603,38.0,鸣山路敦煌国际大酒店对面南50米,8.2,敦煌市其他,"回锅肉,肉末麻婆豆腐盖浇面,毛血旺，驴肉",8,8.2,8.1,川菜,320.0,如意轩川菜店,42.888
http://www.dianping.com/shop/95912160,0.0,西大桥西北党河风情线天河湾小区A座8号华联超市二楼,8.2,盘旋路商圈,"鸳鸯锅,鸭肠,鲜大虾",8,8.2,8.2,火锅,0.0,岁羊羊泉水火锅,42.607
http://www.dianping.com/shop/18324008,20.0,盘旋路反弹琵琶向东沙洲夜市对面的巷道向里二十米处,8.2,敦煌市其他,"羊肉粉汤,烧饼,合汁",8,8.2,8.1,小吃面食,153.0,杨老五羊肉粉汤,42.571
http://www.dianping.com/shop/563783,62.0,沙洲市场名吃广场店,8.1,沙州南路,"羊排炕锅肉,羊肉串,烤羊排",8,8.1,8.0,烧烤,834.0,老钟家清真烤羊排,39.402
http://www.dianping.com/shop/52342799,25.0,鸣山路36号阳关恒业大酒店2楼,8.1,敦煌市其他,"酱香猪蹄,特色瓦块鱼,凉拌三丝",8,8.1,8.0,快餐简餐,204.0,阳关恒业大酒店餐厅,38.205
http://www.dianping.com/shop/67752484,10.0,鸣山南路998号月牙泉小镇,8.1,敦煌市其他,"肉夹馍,酥皮,青椒",8,8.0,8.0,快餐简餐,61.0,老潼关肉夹馍(月牙泉小镇店),37.583
http://www.dianping.com/shop/58392239,49.0,昆仑西路新二区二市场,8.1,敦煌市其他,"烤羊排,烤饼子,烤羊肉",8,8.0,8.0,烧烤,35.0,大胡子烤羊排,37.533
http://www.dianping.com/shop/5642893,99.0,敦月路敦煌山庄4楼,8.0,敦煌市其他,"摘星阁招牌炒饭,酸奶,杏皮水",8,8.3,8.5,咖啡厅,76.0,敦煌山庄咖啡厅,36.513
http://www.dianping.com/shop/97700100,41.0,阳关中路沙洲夜市名吃广场91号店,8.0,沙州北路,"胡羊焖饼,凉拌沙葱,红柳木羊肉串",8,8.1,7.9,其他美食,93.0,敦煌特色胡羊焖饼,33.882
http://www.dianping.com/shop/103938840,0.0,鸣山路义乌商贸城小吃一条街东侧第一家,8.0,沙州南路,"敦煌花馍,豆角烧茄子,敦煌榆钱饭",8,8.0,8.0,其他美食,0.0,回味斋胡羊焖饼,33.682
http://www.dianping.com/shop/17679900,12.0,鸣山路杨家桥乡政府东侧杨家桥乡信用社对面,8.0,敦煌市其他,"香豆饼,烤全羊,敦煌老豆腐",8,7.9,8.0,其他美食,91.0,本味宅,33.504
http://www.dianping.com/shop/90348264,57.0,阳关中路32号,8.0,敦煌市其他,"胡辣羊蹄,烤羊排,红柳",8,7.9,7.9,烧烤,51.0,大漠胡羊烧烤羊排总店,33.101
http://www.dianping.com/shop/17895105,73.0,西域路敦煌夜市南段114号商铺,7.9,敦煌市其他,"烤羊肉串,烤羊排,馕坑肉",8,7.9,7.8,烧烤,490.0,于海明烧烤店,29.823
http://www.dianping.com/shop/96034632,0.0,滨河路金龙大酒店北侧锦江之星酒店对面,7.9,敦煌市其他,"羊肉砂锅,生烤羊排,酸辣肚丝",8,7.9,7.9,烧烤,0.0,敦煌地方风味老张烧烤羊排,29.219
http://www.dianping.com/shop/93769733,0.0,西域路天润国际大酒店停车场正对面,7.9,敦煌市其他,"农家小炒肉,毛血旺,泡菜粉条",8,7.9,7.9,川菜,0.0,天府饶家湾川菜馆,29.219
http://www.dianping.com/shop/102459511,0.0,鸣山路西150米,7.9,敦煌市其他,"烤羊排,清水羊肉,炒饭",8,7.9,7.9,川菜,0.0,丰国祠食府,29.219
http://www.dianping.com/shop/98835958,0.0,宁塞路御景·阳光润园住宅小区2号楼二层商用房,7.9,沙州南路,"阳关金鳟鱼,干锅菜花,水煮肉片",8,7.9,7.9,其他美食,0.0,美香林餐厅,29.219
http://www.dianping.com/shop/102417088,0.0,天河湾风情园左手第二家,7.9,敦煌市其他,"烤羊排,手抓羊肉,胡杨焖饼",8,7.9,7.8,其他美食,0.0,雪域高原蒙古包,28.892
http://www.dianping.com/shop/69684801,0.0,风情城百味街60号,7.9,敦煌市其他,"擀面皮,凉皮,牛筋面",8,7.9,7.8,快餐简餐,0.0,敦煌市付家酿皮店,28.892
http://www.dianping.com/shop/107709088,0.0,古城路36号4号商铺,7.9,沙州南路,"鸡翅包饭,藤椒烤翅,雪花鸡排",8,7.9,7.8,面包/饮品,0.0,哆菓,28.892
http://www.dianping.com/shop/48008943,0.0,文昌南路,7.9,敦煌市其他,"大盘鸡,炒拉条,胡杨焖饼",8,7.8,7.7,其他美食,0.0,清真地方风味餐厅,28.214
http://www.dianping.com/shop/69410286,46.0,风情城名人KTV一楼,7.8,敦煌市其他,"海鲜炒米粉,海鲜大锅,素炒米粉",8,7.8,7.8,其他美食,418.0,敦煌市海鲜大咖音乐餐吧,25.55
http://www.dianping.com/shop/100041593,0.0,鸣山路11号云天国际酒店2楼,7.8,沙州南路,"羊羔肉,手抓白条,辣子鸡",8,7.8,7.9,其他美食,0.0,星月楼羊羔肉餐厅,25.083
http://www.dianping.com/shop/67211055,36.0,风情城沙洲夜市中段77-1号,7.8,敦煌市其他,"大漠女儿红,锁阳女儿红,瓜子",8,7.8,7.8,面包/饮品,50.0,末尼庭院静吧,24.851
http://www.dianping.com/shop/9701915,11.0,渊泉路敦煌三中东侧十字路口向南20米路西阳光小区,7.8,敦煌市其他,"王中王凉面,牛肉干拌,炒面",8,7.8,7.8,快餐简餐,47.0,王中王牛肉面,24.845
http://www.dianping.com/shop/104679884,0.0,文昌路风情城兴隆街3号,7.8,沙州南路,"麻辣秘制鸭肠粉丝汤,酱香铁板鸭肠,秘制大鸭肉串",8,7.8,7.8,烧烤,0.0,鸭鸭乐酱香铁板鸭肠,24.756
http://www.dianping.com/shop/5141231,54.0,滨河路华盛宾馆1楼,7.8,敦煌市其他,"红焖羊羔肉,芝麻羊排,大排骨",8,7.8,7.7,湘菜,32.0,同盛楼,24.49
http://www.dianping.com/shop/69629681,0.0,南街小学楼下9号10号门面,7.8,敦煌市其他,"双层圆形套桃心玫瑰,喜羊羊卡通蛋糕,玉米三明治",8,7.8,7.7,面包/饮品,0.0,敦煌市法贝芙蛋糕店,24.429
